_id,Job Title,Company Name,Location,Job Type,Workplace Type,Years of Experience,Career Level,Job Category,Skills,Job Link
680d059b9eeca96d883e4552,Administrative Assistant,Hivac Contracting -,"New Cairo, Cairo, Egypt",Full Time,Remote,· 3 - 6 Yrs of Exp,Experienced,· Administration,"['· Administration', '· Communication', '· Office management', '· office', '· MS Office', '· Microsoft Office', '· Management', '· excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/RjCH4426NTc8-Administrative-Assistant-Hivac-Contracting-Cairo-Egypt
680d059b9eeca96d883e4553,Guest Service Agent-Monkey Maze-D5M,Cosmofun  -,"Helwan, Cairo, Egypt",Part Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Customer Service/Support,"['· Customer Service', '· Customer Care', '· Customer Support', '· Service', '· Hospitality']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/NtWrYP4YzGy3-Guest-Service-Agent-Monkey-Maze-D5M-Cosmofun-Cairo-Egypt
680d059b9eeca96d883e4554,Guest Service Agent-Monkey Maze -D5M,Cosmofun  -,"Helwan, Cairo, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Customer Service/Support,"['· Customer Service', '· Customer Care', '· Customer Support', '· Service', '· Hospitality']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/0YfrmPHIP3Ob-Guest-Service-Agent-Monkey-Maze--D5M-Cosmofun-Cairo-Egypt
680d059b9eeca96d883e4555,ERP Manager- Odoo ERP Must,K Line Europe -,"Cairo, Egypt",Full Time,Hybrid,· 3 - 5 Yrs of Exp,Manager,· IT/Software Development,"['· Information Technology (IT)', '· ERP', '· Implementation', '· Manufacturing', '· Project Management', '· Finance', '· Odoo ERP']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Edpa7GWAvH3D-ERP-Manager--Odoo-ERP-Must-K-Line-Europe-Cairo-Egypt
680d059b9eeca96d883e4556,After Sales Engineer,Safety Point -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Installation/Maintenance/Repair,"['· After Sales', '· equipment', '· Maintenance', '· Sales engineer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/YIeU5LkPXi0a-After-Sales-Engineer-Safety-Point-Cairo-Egypt
680d059b9eeca96d883e4557,STEM Instructor,Engineeius -,"Giza, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· IT/Software Development,"['· STEM', '· Arduino', '· Computer Science', '· Education', '· Instructor', '· Robotics', '· Teaching']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/dHhtl8lw5tNr-STEM-Instructor-Engineeius-Giza-Egypt
680d059b9eeca96d883e4558,Export Sales Manager,Farcomake for Advanced Medical Industries -,"Fleming, Alexandria, Egypt",Full Time,On-site,· 5 - 15 Yrs of Exp,Manager,· Logistics/Supply Chain,"['· export manager', '· Export Sales', '· Export', '· Management', '· Medical', '· Trade', '· Supply Chain']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/AF8G1n9sa0FV-Export-Sales-Manager-Farcomake-for-Advanced-Medical-Industries-Alexandria-Egypt
680d059b9eeca96d883e4559,Supervisor - Monkey Maze-Arkan Plaza,Cosmofun  -,"Sheikh Zayed, Giza, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Customer Service/Support,"['· Operations', '· Customer Service', '· English', '· Sales Target', '· Sales', '· Hospitality', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/XS0eDcQldinZ-Supervisor---Monkey-Maze-Arkan-Plaza-Cosmofun-Giza-Egypt
680d059b9eeca96d883e455a,Account Sales ( financial consultant ),Confidential -,"Katameya, Cairo, Egypt",Full Time,On-site,N/A,Entry Level,· Business Development,"['· Sales', '· Communication skills', '· Negotiation', '· Customer Service', '· sales skills', '· Sales Target', '· Communication']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/HeaBEtFCzXLb-Account-Sales-financial-consultant-Cairo-Egypt
680d059b9eeca96d883e455b,Senior Backend Developer (Node.js - Nest.js - Postgres - Kafka),Vooteam -,"Nasr City, Cairo, Egypt",Full Time,Remote,· 3 - 5 Yrs of Exp,Experienced,· IT/Software Development,"['· Node.js', '· PostgreSQL', '· Nest.js', '· Kafka', '· Typescript', '· JavaScript', '· Express.js', '· NEST', '· Backend developer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wjtG7QMRR4ki-Senior-Backend-Developer-Nodejs---Nestjs---Postgres---Kafka-Vooteam-Cairo-Egypt
680d059b9eeca96d883e455c,Senior Frontend Developer (React - React Native - NextJs),Vooteam -,"Nasr City, Cairo, Egypt",Full Time,Remote,· 3 - 5 Yrs of Exp,Experienced,· IT/Software Development,"['· front-end', '· Information Technology (IT)', '· JavaScript', '· React', '· NextJs', '· Tailwindcss']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2BkrRsZKB2m4-Senior-Frontend-Developer-React---React-Native---NextJs-Vooteam-Cairo-Egypt
680d059b9eeca96d883e455d,Remote Appointment Setter/Outbound Cold Caller,Green power network  -,"Cairo, Egypt",Full Time,Remote,· 1 - 10 Yrs of Exp,Experienced,· Customer Service/Support,"['· Telemarketing', '· Sales', '· appointment setting', '· Cold Calling']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/9TrILOkTwprV-Remote-Appointment-SetterOutbound-Cold-Caller-CA-Home-Savings-Cairo-Egypt
680d059b9eeca96d883e455e,e&UAE (B2 English speakers) graduates,Etisalat Egypt -,"Maadi, Cairo, Egypt",Full Time,On-site,· 0 - 4 Yrs of Exp,Entry Level,· Accounting/Finance,"['· Customer Service', '· Customer Support', '· Customer Care', '· Customer Relations', '· Customer Satisfaction', '· Customer Retention', '· Customer Service Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jiIls9xd7i5l-eUAE-B2-English-speakers-graduates-Etisalat-Egypt-Cairo-Egypt
680d059b9eeca96d883e455f,Design Engineer,D&B -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Engineering - Mechanical/Electrical,"['· CAD', '· design engineer', '· Mechanical Engineering', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/emWV1gRj0P3O-Design-Engineer-DB-Cairo-Egypt
680d059b9eeca96d883e4560,Marketing Manager - Real Estate,Makeplace Developments -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 5 - 10 Yrs of Exp,Manager,· Marketing/PR/Advertising,"['· Manager', '· Real Estate', '· Marketing manager', '· Market Research', '· digital marketing', '· Marketing', '· Digital', '· Digital Marketing', '· business']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ZkD6wR12AR1J-Marketing-Manager---Real-Estate-Makeplace-Developments-Cairo-Egypt
680d059b9eeca96d883e4561,Call Center Agent Alex Residents,VOIS Egypt -,"Alexandria, Egypt",Full Time,Remote,· 0 - 3 Yrs of Exp,Entry Level,· Customer Service/Support,"['· Customer Care', '· Customer Support', '· Sales', '· Call Center', '· Contact Center', '· work from home', '· Fluent in English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vweZ2WQK8pMi-Call-Center-Agent-Alex-Residents-VOIS-Egypt-Alexandria-Egypt
680d059b9eeca96d883e4562,Customer Service Representative Vodafone UK/IE,VOIS Egypt -,"Cairo, Egypt",Full Time,Remote,· 0 - 3 Yrs of Exp,Entry Level,· Customer Service/Support,"['· Customer Care', '· Customer Support', '· Sales', '· Call Center', '· Contact Center', '· work from home', '· Fluent in English']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/sttTbnjLkJDU-Customer-Service-Representative-Vodafone-UKIE-VOIS-Egypt-Cairo-Egypt
680d059b9eeca96d883e4563,Telesales Representative,"Launch Pad Travel ,LLC -","6th of October, Giza, Egypt",Full Time,On-site,N/A,Student,· Hospitality/Hotels/Food Services,"['· sales skills', '· Telesales', '· excel', '· English', '· Microsoft Excel', '· Sales', '· Skills', '· Travel', '· Agent']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yE73lbyAjHsZ-Telesales-Representative-Launch-Pad-Travel-LLC-Giza-Egypt
680d059b9eeca96d883e4564,Sales Representative,Confidential -,"Alexandria, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Experienced,· Administration,"['· Online Marketing', '· Marketing', '· Digital Marketing', '· Customer Support', '· Customer Service', '· Customer Care', '· adminstration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/YE5iLwjPUGMM-Sales-Representative-Alexandria-Egypt
680d059b9eeca96d883e4565,Call Center Agent (Saudi Dialect/accent),Confidential -,"Alexandria, Egypt",Full Time,On-site,N/A,Entry Level,· Customer Service/Support,"['· Agent', '· Customer Support', '· Customer Service', '· Customer Care', '· Call center agent', '· Call Center']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gKTYNnQm0LKJ-Call-Center-Agent-Saudi-Dialectaccent-Alexandria-Egypt
680d059b9eeca96d883e4566,Technical Support Specialist,Systato -,"Dallas, United States",Full Time,Remote,· 2+ Yrs of Exp,Experienced,· Customer Service/Support,"['· Customer Support', '· Customer Service', '· Customer Care', '· Communication', '· CRM', '· Technical Support', '· Troubleshooting', '· Zendesk']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/V78P0hzFSR91-Technical-Support-Specialist-Systato-Dallas-United-States
680d059b9eeca96d883e4567,SPA massage instructor,Talaat Moustafa Group -,"Madinaty, Cairo, Egypt",Full Time,On-site,· 1+ Yrs of Exp,Experienced,· Sports and Leisure,"['· Massage', '· SPA', '· Massage Therapy', '· Beauty', '· Sports']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5gKG3kQuNkCw-SPA-massage-instructor-Talaat-Moustafa-Group-Cairo-Egypt
680d059b9eeca96d883e4568,HR Operations Specialist,Confidential -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 4 - 8 Yrs of Exp,Experienced,· Administration,"['· Communication', '· HR Specialist', '· HRIS', '· Human Resources', '· Human Resources (HR)', '· Labor', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DDpur5TgbASC-HR-Operations-Specialist-Cairo-Egypt
680d059b9eeca96d883e4569,Logistic Specialist,Agro green  -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Senior Management,· Logistics/Supply Chain,"['· Export', '· freight', '· English', '· Logistics', '· sea freight', '· Supply Chain', '· Communication', '· Communication skills', '· Shipments']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Y15dYwXZKpjv-Logistic-Specialist-Agro-green-Cairo-Egypt
680d059b9eeca96d883e456a,Customer Service Coordinator,AL-Sheikh Stores -,"Cairo, Egypt",Full Time,On-site,N/A,Entry Level,· Customer Service/Support,"['· Coordinator', '· Customer', '· Customer Care', '· Customer Service', '· Sales', '· Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/n7RKnF8ls2zH-Customer-Service-Coordinator-AL-Sheikh-Stores-Cairo-Egypt
680d059b9eeca96d883e456b,Legal Research Specialist (Real Estate),Florida Estate Group -,"Miami, United States",Full Time,Remote,· 1 - 3 Yrs of Exp,Experienced,· R&D/Science,"['· Legal', '· Real Estate', '· Research', '· Data', '· Market Research', '· Property', '· Probate Research']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/KEqZr0UpHkFP-Legal-Research-Specialist-Real-Estate-Florida-Estate-Group-Miami-United-States
680d059b9eeca96d883e456c,Payroll and Personnel Section Head,CARE PHARMACIES -,"Manial, Cairo, Egypt",Full Time,On-site,· 7 - 8 Yrs of Exp,Experienced,· Human Resources,"['· Labor Law', '· Human Resources (HR)', '· Personnel', '· Payroll', '· Egyptian Labor Law', '· excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/6Go91QiZnEWm-Payroll-and-Personnel-Section-Head-CARE-PHARMACIES-Cairo-Egypt
680d059b9eeca96d883e456d,Business Development Manager,Scope IMS -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 5 - 7 Yrs of Exp,Manager,· Business Development,"['· Business Development', '· business', '· Sales', '· Marketing', '· sales skills', '· Communication', '· CRM', '· Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/tVzlYYDJkeZi-Business-Development-Manager-Scope-IMS-Cairo-Egypt
680d059b9eeca96d883e456e,Feasibility Studies And Financial Analysis Manager,Creative Motion -,"Maadi, Cairo, Egypt",Full Time,On-site,· 5 - 10 Yrs of Exp,Manager,· Accounting/Finance,"['· Accounting', '· Analysis', '· analytical', '· CFA', '· Commerce', '· Communication skills', '· CPA', '· Economics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gNAQZg6yBUeQ-Feasibility-Studies-And-Financial-Analysis-Manager-Creative-Motion-Cairo-Egypt
680d059b9eeca96d883e456f,Architectural Instructors,Grand Notion -,"Cairo, Egypt",Part Time,Remote,· 3 - 7 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Autodesk Revit', '· Revit', '· Revit BIM', '· Lumion', '· Autodesk 3ds Max', '· 3D Studio Max', '· 3ds Max', '· CAD', '· AutoCAD']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Yw1Ew9IU6a0p-Architectural-Instructors-Grand-Notion-Cairo-Egypt
680d059b9eeca96d883e4570,Foreign Procurement Section Head,Al Andalous Pharmaceutical Industries -,"6th of October, Giza, Egypt",Full Time,On-site,· 7 - 9 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Pharmaceutical', '· Procurement', '· Foreign Purchasing', '· Supply Chain', '· section head', '· SAP']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/i7OZ0Bbb4FKX-Foreign-Procurement-Section-Head-Al-Andalous-Pharmaceutical-Industries-Giza-Egypt
680d059b9eeca96d883e4571,Male Receptionist for Dental Center (Dokki /New Cairo) Branches. Night shift,Al fawzy dental -,"Downtown, Cairo, Egypt",Full Time,On-site,· 2+ Yrs of Exp,Experienced,· Accounting/Finance,"['· Administration', '· Customer Relations', '· Front Office Management', '· Public Relations', '· Customer Care']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ZQz1nxA47yDz-Male-Receptionist-for-Dental-Center-Dokki-New-Cairo-Branches-Night-shift-Al-fawzy-dental-Cairo-Egypt
680d059b9eeca96d883e4572,Senior Accountant,Dental Express Company  -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 3 - 6 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounts Payable', '· Financial']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kNMSDYtbI2Or-Senior-Accountant-Dental-Express-Company-Cairo-Egypt
680d059b9eeca96d883e4573,Human Resource Advisor,Dar -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 5 - 8 Yrs of Exp,Experienced,· Human Resources,"['· Human Resources (HR)', '· Employee Relations']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Et8BRGetcWFt-Human-Resource-Advisor-Dar-Cairo-Egypt
680d059b9eeca96d883e4574,2D Animator,Nahdet Misr Publishing Group -,"Mohandessin, Giza, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Creative/Design/Art,"['· Animation', '· Graphic', '· Graphic Design', '· Design', '· Adobe Photoshop', '· Adobe illustrator', '· 2D Animation', '· moho']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/VRv8Yu7SyvOm-2D-Animator-Nahdet-Misr-Publishing-Group-Giza-Egypt
680d059b9eeca96d883e4575,Sales Manager ( real estate),Development real estate Group -,"Giza, Egypt",Full Time,On-site,· 4 - 5 Yrs of Exp,Manager,· Engineering - Construction/Civil/Architecture,"['· Real Estate', '· Sales', '· Sales Manager', '· sales skills', '· Sales Target', '· Manager']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/3SebMFPARW6V-Sales-Manager-real-estate-Development-real-estate-Group-Giza-Egypt
680d059b9eeca96d883e4576,Quality Assurance Manager - Food Industry,Great Foods -,"Bourj Alarab, Alexandria, Egypt",Full Time,On-site,· 7 - 10 Yrs of Exp,Manager,· Quality,"['· Communication', '· Engineering', '· Agriculture', '· food safety', '· Quality Assurance', '· Quality Control', '· Quality Management', '· Food', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Lb0ExCIgeBXV-Quality-Assurance-Manager---Food-Industry-Great-Foods-Alexandria-Egypt
680d059b9eeca96d883e4577,Project Coordinator,MG Developments -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 4 - 10 Yrs of Exp,Senior Management,· Engineering - Construction/Civil/Architecture,"['· Project coordinator', '· Project Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/83mTrCKm2pGL-Project-Coordinator-MG-Developments-Cairo-Egypt
680d059b9eeca96d883e4578,Digital Marketing specialist,Addreic -,"Heliopolis, Cairo, Egypt",Full Time,Hybrid,· 3 - 7 Yrs of Exp,Manager,· Writing/Editorial,"['· Content', '· Digital Marketing', '· E-Marketing', '· Google Adwords', '· Google Analytics', '· Marketing', '· media']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GPSaiuN3yI5y-Digital-Marketing-specialist-Addreic-Cairo-Egypt
680d059b9eeca96d883e4579,Technical Automotive Team Leader,Raya Customer Experience -,"6th of October, Giza, Egypt",Full Time,On-site,· 0 - 2 Yrs of Exp,Experienced,· Customer Service/Support,"['· Automotive Spare Parts', '· Spare Parts', '· Engineering', '· Automotive', '· team leader', '· Management', '· Communication']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Rb1F7TKJxuyu-Technical-Automotive-Team-Leader-Raya-Customer-Experience-Giza-Egypt
680d059b9eeca96d883e457a,Customer Service Manager,Dar -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 5 - 8 Yrs of Exp,Manager,· Customer Service/Support,"['· Communication skills', '· CRM', '· Customer Care', '· Customer Service', '· Customer Support', '· Leadership', '· Real Estate']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/UXUnkKsQHdQ2-Customer-Service-Manager-Dar-Cairo-Egypt
680d059b9eeca96d883e457b,Performance Media Buyer,Aldabboos Group     -,"Sheraton, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Advertising', '· Buyer', '· Communication', '· Digital Marketing', '· Marketing', '· media', '· Media Buyer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/iwBhMdQUjOee-Performance-Media-Buyer-Aldabboos-Group-Cairo-Egypt
680d059b9eeca96d883e457c,Business Development Manager – Real Estate,Addreic -,"Madinaty, Cairo, Egypt",Full Time,On-site,· 5 - 15 Yrs of Exp,Senior Management,· Business Development,"['· business', '· Administration', '· Business Administration', '· Business Development', '· CRM', '· Customer Support', '· Negotiation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qoTie93sANh1-Business-Development-Manager-–-Real-Estate-Addreic-Cairo-Egypt
680d059b9eeca96d883e457d,Senior process engineer,OPPO Egypt  Manufacturing -,"10th of Ramadan City, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· IT/Software Development,"['· communications', '· Computer Science', '· Electronics', '· Electronics Engineering', '· Engineering', '· Electrical', '· Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QD8jzalsVh9g-Senior-process-engineer-OPPO-Egypt-Manufacturing-Cairo-Egypt
680d059b9eeca96d883e457e,Sr. Sales Business Development Representative (marketing background),4thK Marketing Solutions -,"New Cairo, Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· Business Development', '· business', '· Communication', '· CRM', '· Management', '· Marketing', '· Negotiation', '· Sales']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qCaNC0jdsoLO-Sr-Sales-Business-Development-Representative-marketing-background-4thK-Marketing-Solutions-Cairo-Egypt
680d059b9eeca96d883e457f,Quality Assurance Supervisor,Raya Customer Experience -,"6th of October, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Manager,· Customer Service/Support,"['· Quality Assurance', '· quality', '· Communication skills', '· Communication', '· COPC', '· Analysis']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/PEB48ewV3Mwm-Quality-Assurance-Supervisor-Raya-Customer-Experience-Giza-Egypt
